name,year,doy,mean_swe_kgm2,min_swe_kgm2,max_swe_kgm2,sum_swe_kgm2,count,nodata_count
Togiak_MFLR,2019,92,16.76129311790968,0.0,113.05999755859375,11665.860010065138,696,0.0
OSM_Henshaw,2019,92,175.72884516773257,153.3800048828125,200.4199981689453,307349.75019836426,1749,0.0
OSM_Sheenjek,2019,92,67.42141268448091,35.029998779296875,135.13999938964844,957384.0601196289,14200,0.0
OSM_Gisasa,2019,92,153.1491458824945,72.62999725341797,217.24000549316406,215174.54996490479,1405,0.0
adfg_Rapids,2019,92,100.97685283355443,0.0,3026.260009765625,55288260.139367394,547534,0.0
avf_09EA001,2019,92,210.22481381691108,90.70999908447266,283.0799865722656,248065.28030395508,1180,0.0
OSM_Salmon_Pitka_Fork,2019,92,111.2726367264986,97.75,142.3300018310547,56971.590003967285,512,0.0
avf_Blind,2019,92,47.73935300041647,33.15999984741211,67.9000015258789,24347.070030212402,510,0.0
OSM_Tuluksak,2019,92,16.60761770331028,0.0,185.22999572753906,17288.530029146,1041,0.0
OSM_Kogrukluk,2019,92,36.276129610248965,5.869999885559082,222.1999969482422,74982.75990438461,2067,0.0
usgs-osm_Anvik,2019,92,90.93893271844067,1.6200000047683716,208.55999755859375,350205.829898715,3851,0.0
avf_09AH002,2019,92,30.654828726498405,14.329999923706055,56.77000045776367,36693.82998561859,1197,0.0
OSM_Unalakleet,2019,92,119.52816939362287,22.31999969482422,229.88999938964844,682983.9599151611,5714,0.0
OSM_Salcha,2019,92,63.646136649961385,2.4000000953674316,148.47999572753906,387477.6799249649,6088,0.0
avf_09DD002,2019,92,157.47576046843142,81.3499984741211,250.4499969482422,809740.3603286743,5142,0.0
OSM_Tatlawiksuk,2019,92,82.15411703170292,45.290000915527344,186.0800018310547,165622.6999359131,2016,0.0
OSM_Chena,2019,92,67.94725717601582,27.639999389648438,138.50999450683594,274982.54979133606,4047,0.0
OSM_Kwethluk,2019,92,28.831011227759188,0.0,224.1199951171875,56451.11998395249,1958,0.0
avf_09AH005,2019,92,39.28235406743551,12.0,78.80000305175781,144676.910030365,3683,0.0
avf_09AC002,2019,92,390.08328612715457,63.709999084472656,1060.8299560546875,1683209.3796386719,4315,0.0
OSM_Aniak,2019,92,58.35877212975875,0.0,211.1999969482422,240496.4999467358,4121,0.0
adfg_Eagle,2019,92,103.30646073518294,0.0,3026.260009765625,30938528.78035479,299483,0.0
OSM_Takotna,2019,92,137.1182805507327,102.8499984741211,255.86000061035156,315783.4001083374,2303,0.0
OSM_EF_Andreafsky,2019,92,56.23451498737817,0.0,204.4499969482422,105495.95011632144,1876,0.0
avf_09DD003,2019,92,118.6688604484526,42.709999084472656,271.04998779296875,4398817.319103241,37068,0.0
avf_09BC001,2019,92,68.9024796714126,22.75,221.47000122070312,3534214.8897857666,51293,0.0
adfg_Kuskokwim_Sonar,2019,92,101.42935292609806,0.0,1208.530029296875,11128017.168228071,109712,0.0
adfg_Bethel_Test_Fishery,2019,92,100.16397386296848,0.0,1208.530029296875,11128017.168228071,111098,0.0
OSM_George,2019,92,122.10993185009526,81.72000122070312,229.94000244140625,447777.1200942993,3667,0.0
avf_Teslin,2019,92,102.925172698419,19.459999084472656,297.0,3691617.1691741943,35867,0.0
avf_Yukon_mm,2019,92,124.81901674470946,0.0,3026.260009765625,10250886.569176009,82126,0.0
adfg_Kalskag_Fish_Wheel,2019,92,113.3323124461637,0.0,1208.530029296875,10957987.958107121,96689,0.0
usgs_15565447,2019,92,109.36898433839102,0.0,3026.260009765625,96545252.18674599,882748,0.0
Togiak_MFLR,2020,92,78.16893685001067,39.04999923706055,153.41000366210938,54405.58004760742,696,0.0
OSM_Henshaw,2020,92,124.78375638042469,100.5,178.6199951171875,218246.7899093628,1749,0.0
OSM_Sheenjek,2020,92,36.576785920908755,15.15999984741211,88.05000305175781,519390.3600769043,14200,0.0
OSM_Gisasa,2020,92,132.54271898371468,93.22000122070312,196.41000366210938,186222.52017211914,1405,0.0
adfg_Rapids,2020,92,156.52589331195676,15.15999984741211,3600.449951171875,85703248.46866894,547534,0.0
avf_09EA001,2020,92,355.256609900523,153.5,460.5,419202.7996826172,1180,0.0
OSM_Salmon_Pitka_Fork,2020,92,107.32343764603138,90.44999694824219,138.83999633789062,54949.60007476807,512,0.0
avf_Blind,2020,92,173.3659802605124,122.33999633789062,244.6999969482422,88416.64993286133,510,0.0
OSM_Tuluksak,2020,92,128.06236305933064,76.5,321.0299987792969,133312.91994476318,1041,0.0
OSM_Kogrukluk,2020,92,115.44218182759869,80.5,246.11000061035156,238618.98983764648,2067,0.0
usgs-osm_Anvik,2020,92,68.90916122123502,41.560001373291016,125.25,265369.1798629761,3851,0.0
avf_09AH002,2020,92,126.87224734377243,74.44999694824219,225.7899932861328,151866.0800704956,1197,0.0
OSM_Unalakleet,2020,92,64.64575602985738,30.8700008392334,160.55999755859375,369385.8499546051,5714,0.0
OSM_Salcha,2020,92,133.540482901399,59.279998779296875,246.64999389648438,812994.459903717,6088,0.0
avf_09DD002,2020,92,214.48980760963823,143.80999755859375,422.1000061035156,1102906.5907287598,5142,0.0
OSM_Tatlawiksuk,2020,92,53.149761883039325,20.309999465942383,124.7699966430664,107149.91995620728,2016,0.0
OSM_Chena,2020,92,122.69606863577512,72.37000274658203,220.9600067138672,496550.98976898193,4047,0.0
OSM_Kwethluk,2020,92,126.7588100978863,62.20000076293945,298.94000244140625,248193.75017166138,1958,0.0
avf_09AH005,2020,92,143.75773547273792,75.36000061035156,231.35000610351562,529459.7397460938,3683,0.0
avf_09AC002,2020,92,1071.8909406429923,194.38999938964844,3346.469970703125,4625209.408874512,4315,0.0
OSM_Aniak,2020,92,165.22277609869798,83.75,333.8500061035156,680883.0603027344,4121,0.0
adfg_Eagle,2020,92,213.86112530274474,53.150001525878906,3600.449951171875,64047771.3890419,299483,0.0
OSM_Takotna,2020,92,103.19994774311975,76.55000305175781,170.57000732421875,237669.47965240479,2303,0.0
OSM_EF_Andreafsky,2020,92,46.27833157968419,27.399999618530273,96.29000091552734,86818.15004348755,1876,0.0
avf_09DD003,2020,92,184.3198305872815,118.11000061035156,347.6700134277344,6832367.480209351,37068,0.0
avf_09BC001,2020,92,162.03365757620008,93.13999938964844,349.1000061035156,8311192.39805603,51293,0.0
adfg_Kuskokwim_Sonar,2020,92,122.66962885559344,20.309999465942383,819.489990234375,13458330.321004868,109712,0.0
adfg_Bethel_Test_Fishery,2020,92,121.97121992306751,20.309999465942383,819.489990234375,13550758.591012955,111098,0.0
OSM_George,2020,92,119.75579760540789,91.30000305175781,184.44000244140625,439144.50981903076,3667,0.0
avf_Teslin,2020,92,219.2734876335902,102.6500015258789,695.030029296875,7864682.1809539795,35867,0.0
avf_Yukon_mm,2020,92,325.9339793808429,71.79000091552734,3600.449951171875,26767653.990631104,82126,0.0
adfg_Kalskag_Fish_Wheel,2020,92,124.78798519509289,20.309999465942383,819.489990234375,12065625.500528336,96689,0.0
usgs_15565447,2020,92,142.99385880273704,15.15999984741211,3600.449951171875,126227542.87039852,882748,0.0
Togiak_MFLR,2021,92,85.00170977362271,59.86000061035156,142.72000122070312,59161.190002441406,696,0.0
OSM_Henshaw,2021,92,170.85390511235215,155.55999755859375,211.61000061035156,298823.4800415039,1749,0.0
OSM_Sheenjek,2021,92,83.47399788789346,51.099998474121094,135.6999969482422,1185330.7700080872,14200,0.0
OSM_Gisasa,2021,92,196.76698205479522,153.89999389648438,308.30999755859375,276457.6097869873,1405,0.0
adfg_Rapids,2021,92,173.76039036116086,38.83000183105469,7677.9599609375,95139721.57600784,547534,0.0
avf_09EA001,2021,92,246.7303645829023,107.80999755859375,323.0400085449219,291141.8302078247,1180,0.0
OSM_Salmon_Pitka_Fork,2021,92,106.86380858719349,81.11000061035156,140.75,54714.26999664307,512,0.0
avf_Blind,2021,92,189.89115672392003,94.7300033569336,331.1000061035156,96844.48992919922,510,0.0
OSM_Tuluksak,2021,92,152.1100574387139,92.3499984741211,309.1600036621094,158346.56979370117,1041,0.0
OSM_Kogrukluk,2021,92,189.74725684326054,132.47999572753906,310.5799865722656,392207.57989501953,2067,0.0
usgs-osm_Anvik,2021,92,117.73060501918827,85.83999633789062,175.32000732421875,453380.55992889404,3851,0.0
avf_09AH002,2021,92,158.8864243140097,83.18000030517578,327.9700012207031,190187.04990386963,1197,0.0
OSM_Unalakleet,2021,92,129.8446219193589,96.30999755859375,204.27999877929688,741932.1696472168,5714,0.0
OSM_Salcha,2021,92,185.24528915340107,102.33999633789062,362.70001220703125,1127773.3203659058,6088,0.0
avf_09DD002,2021,92,199.3936834079382,109.7300033569336,397.70001220703125,1025282.3200836182,5142,0.0
OSM_Tatlawiksuk,2021,92,118.69183531640068,89.18000030517578,251.14999389648438,239282.73999786377,2016,0.0
OSM_Chena,2021,92,203.95540156457523,145.55999755859375,315.94000244140625,825407.5101318359,4047,0.0
OSM_Kwethluk,2021,92,134.8989529556103,66.25,288.32000732421875,264132.14988708496,1958,0.0
avf_09AH005,2021,92,184.62847133722443,75.23999786376953,369.5299987792969,679986.6599349976,3683,0.0
avf_09AC002,2021,92,891.0554293883358,206.88999938964844,2536.0,3844904.177810669,4315,0.0
OSM_Aniak,2021,92,203.49232213354261,130.27999877929688,329.2300109863281,838591.8595123291,4121,0.0
adfg_Eagle,2021,92,219.9520777332887,52.310001373291016,7677.9599609375,65871908.09579849,299483,0.0
OSM_Takotna,2021,92,164.91567950097573,132.2899932861328,260.6499938964844,379800.80989074707,2303,0.0
OSM_EF_Andreafsky,2021,92,108.16043714267104,67.22000122070312,159.75,202908.98007965088,1876,0.0
avf_09DD003,2021,92,163.8336244058079,95.22000122070312,484.739990234375,6072984.789474487,37068,0.0
avf_09BC001,2021,92,168.92010450271124,76.5199966430664,472.8299865722656,8664418.920257568,51293,0.0
adfg_Kuskokwim_Sonar,2021,92,168.75201334382382,61.84000015258789,1200.5799560546875,18514120.8879776,109712,0.0
adfg_Bethel_Test_Fishery,2021,92,167.83771713250107,61.84000015258789,1200.5799560546875,18646434.697986603,111098,0.0
OSM_George,2021,92,170.72470133552312,130.4600067138672,277.2300109863281,626047.4797973633,3667,0.0
avf_Teslin,2021,92,253.1754278263336,86.51000213623047,1356.4100341796875,9080643.069847107,35867,0.0
avf_Yukon_mm,2021,92,351.982404552839,72.01000213623047,7677.9599609375,28906906.956306458,82126,0.0
adfg_Kalskag_Fish_Wheel,2021,92,174.47140489870654,61.84000015258789,1200.5799560546875,16869465.668251038,96689,0.0
usgs_15565447,2021,92,179.94282605628194,24.719999313354492,7677.9599609375,158844169.81553078,882748,0.0
